Series Code,Topic,Indicator Name
UIS.REPR.2.GPV.G2.F,Secondary,"Repetition rate in Grade 2 of lower secondary general education, female (%)"
UIS.REPR.2.GPV.G2.M,Secondary,"Repetition rate in Grade 2 of lower secondary general education, male (%)"
UIS.REPR.2.GPV.G3,Secondary,"Repetition rate in Grade 3 of lower secondary general education, both sexes (%)"
UIS.REPR.2.GPV.G3.F,Secondary,"Repetition rate in Grade 3 of lower secondary general education, female (%)"
UIS.REPR.2.GPV.G3.M,Secondary,"Repetition rate in Grade 3 of lower secondary general education, male (%)"
UIS.REPR.2.GPV.G4,Secondary,"Repetition rate in Grade 4 of lower secondary general education, both sexes (%)"
UIS.REPR.2.GPV.G4.F,Secondary,"Repetition rate in Grade 4 of lower secondary general education, female (%)"
UIS.REPR.2.GPV.G4.M,Secondary,"Repetition rate in Grade 4 of lower secondary general education, male (%)"
UIS.REPR.2.GPV.G5,Secondary,"Repetition rate in Grade 5 of lower secondary general education, both sexes (%)"
UIS.REPR.2.GPV.G5.F,Secondary,"Repetition rate in Grade 5 of lower secondary general education, female (%)"
UIS.REPR.2.GPV.G5.M,Secondary,"Repetition rate in Grade 5 of lower secondary general education, male (%)"
UIS.REPR.2.GPV.M,Secondary,"Repetition rate in lower secondary general education (all grades), male (%)"
UIS.ROFSPPT.1,Primary,"Rate of out-of-school children of primary school age in pre-primary education, both sexes (%)"
UIS.ROFSPPT.1.F,Primary,"Rate of out-of-school children of primary school age in pre-primary education, female (%)"
UIS.ROFSPPT.1.M,Primary,"Rate of out-of-school children of primary school age in pre-primary education, male (%)"
UIS.ROFST.1,Primary,"Rate of out-of-school children of primary school age, both sexes (%)"
UIS.ROFST.1.F,Primary,"Rate of out-of-school children of primary school age, female (%)"
UIS.ROFST.1.M,Primary,"Rate of out-of-school children of primary school age, male (%)"
UIS.ROFST.2,Secondary,"Rate of out-of-school adolescents of lower secondary school age, both sexes (%)"
UIS.ROFST.2.F,Secondary,"Rate of out-of-school adolescents of lower secondary school age, female (%)"
UIS.ROFST.2.M,Secondary,"Rate of out-of-school adolescents of lower secondary school age, male (%)"
UIS.ROFST.3.CP,Secondary,"Rate of out-of-school youth of upper secondary school age, both sexes (%)"
UIS.ROFST.3.F.CP,Secondary,"Rate of out-of-school youth of upper secondary school age, female (%)"
UIS.ROFST.3.M.CP,Secondary,"Rate of out-of-school youth of upper secondary school age, male (%)"
UIS.ROFST.H.1,Education Equality,"UIS: Rate of out-of-school children of primary school age, both sexes (household survey data) (%)"
UIS.ROFST.H.1.F,Education Equality,"UIS: Rate of out-of-school children of primary school age, female (household survey data) (%)"
UIS.ROFST.H.1.M,Education Equality,"UIS: Rate of out-of-school children of primary school age, male (household survey data) (%)"
UIS.ROFST.H.1.Q1,Education Equality,"UIS: Rate of out-of-school children of primary school age, poorest quintile, both sexes (household survey data) (%)"
UIS.ROFST.H.1.Q1.F,Education Equality,"UIS: Rate of out-of-school children of primary school age, poorest quintile, female (household survey data) (%)"
UIS.ROFST.H.1.Q1.M,Education Equality,"UIS: Rate of out-of-school children of primary school age, poorest quintile, male (household survey data) (%)"
UIS.ROFST.H.1.Q2,Education Equality,"UIS: Rate of out-of-school children of primary school age, second quintile, both sexes (household survey data) (%)"
UIS.ROFST.H.1.Q2.F,Education Equality,"UIS: Rate of out-of-school children of primary school age, second quintile, female (household survey data) (%)"
UIS.ROFST.H.1.Q2.M,Education Equality,"UIS: Rate of out-of-school children of primary school age, second quintile, male (household survey data) (%)"
UIS.ROFST.H.1.Q3,Education Equality,"UIS: Rate of out-of-school children of primary school age, middle quintile, both sexes (household survey data) (%)"
UIS.ROFST.H.1.Q3.F,Education Equality,"UIS: Rate of out-of-school children of primary school age, middle quintile, female (household survey data) (%)"
UIS.ROFST.H.1.Q3.M,Education Equality,"UIS: Rate of out-of-school children of primary school age, middle quintile, male (household survey data) (%)"
UIS.ROFST.H.1.Q4,Education Equality,"UIS: Rate of out-of-school children of primary school age, fourth quintile, both sexes (household survey data) (%)"
UIS.ROFST.H.1.Q4.F,Education Equality,"UIS: Rate of out-of-school children of primary school age, fourth quintile, female (household survey data) (%)"
UIS.ROFST.H.1.Q4.M,Education Equality,"UIS: Rate of out-of-school children of primary school age, fourth quintile, male (household survey data) (%)"
UIS.ROFST.H.1.Q5,Education Equality,"UIS: Rate of out-of-school children of primary school age, richest quintile, both sexes (household survey data) (%)"
UIS.ROFST.H.1.Q5.F,Education Equality,"UIS: Rate of out-of-school children of primary school age, richest quintile, female (household survey data) (%)"
UIS.ROFST.H.1.Q5.M,Education Equality,"UIS: Rate of out-of-school children of primary school age, richest quintile, male (household survey data) (%)"
UIS.ROFST.H.1.RUR,Education Equality,"UIS: Rate of out-of-school children of primary school age, rural, both sexes (household survey data) (%)"
UIS.ROFST.H.1.RUR.F,Education Equality,"UIS: Rate of out-of-school children of primary school age, rural, female (household survey data) (%)"
UIS.ROFST.H.1.RUR.M,Education Equality,"UIS: Rate of out-of-school children of primary school age, rural, male (household survey data) (%)"
UIS.ROFST.H.1.URB,Education Equality,"UIS: Rate of out-of-school children of primary school age, urban, both sexes (household survey data) (%)"
UIS.ROFST.H.1.URB.F,Education Equality,"UIS: Rate of out-of-school children of primary school age, urban, female (household survey data) (%)"
UIS.ROFST.H.1.URB.M,Education Equality,"UIS: Rate of out-of-school children of primary school age, urban, male (household survey data) (%)"
UIS.ROFST.H.2,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, both sexes (household survey data) (%)"
UIS.ROFST.H.2.F,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, female (household survey data) (%)"
UIS.ROFST.H.2.M,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, male (household survey data) (%)"
UIS.ROFST.H.2.Q1,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, poorest quintile, both sexes (household survey data) (%)"
UIS.ROFST.H.2.Q1.F,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, poorest quintile, female (household survey data) (%)"
UIS.ROFST.H.2.Q1.M,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, poorest quintile, male (household survey data) (%)"
UIS.ROFST.H.2.Q2,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, second quintile, both sexes (household survey data) (%)"
UIS.ROFST.H.2.Q2.F,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, second quintile, female (household survey data) (%)"
UIS.ROFST.H.2.Q2.M,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, second quintile, male (household survey data) (%)"
UIS.ROFST.H.2.Q3,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, middle quintile, both sexes (household survey data) (%)"
UIS.ROFST.H.2.Q3.F,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, middle quintile, female (household survey data) (%)"
UIS.ROFST.H.2.Q3.M,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, middle quintile, male (household survey data) (%)"
UIS.ROFST.H.2.Q4,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, fourth quintile, both sexes (household survey data) (%)"
UIS.ROFST.H.2.Q4.F,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, fourth quintile, female (household survey data) (%)"
UIS.ROFST.H.2.Q4.M,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, fourth quintile, male (household survey data) (%)"
UIS.ROFST.H.2.Q5,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, richest quintile, both sexes (household survey data) (%)"
UIS.ROFST.H.2.Q5.F,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, richest quintile, female (household survey data) (%)"
UIS.ROFST.H.2.Q5.M,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, richest quintile, male (household survey data) (%)"
UIS.ROFST.H.2.RUR,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, rural, both sexes (household survey data) (%)"
UIS.ROFST.H.2.RUR.F,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, rural, female (household survey data) (%)"
UIS.ROFST.H.2.RUR.M,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, rural, male (household survey data) (%)"
UIS.ROFST.H.2.URB,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, urban, both sexes (household survey data) (%)"
UIS.ROFST.H.2.URB.F,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, urban, female (household survey data) (%)"
UIS.ROFST.H.2.URB.M,Education Equality,"UIS: Rate of out-of-school adolescents of lower secondary school age, urban, male (household survey data) (%)"
UIS.SAP.1.G1,Population,"Population of the official entrance age to primary education, both sexes (number)"
UIS.SAP.1.G1.F,Population,"Population of the official entrance age to primary education, female (number)"
UIS.SAP.1.G1.M,Population,"Population of the official entrance age to primary education, male (number)"
UIS.SAP.23.GPV.G1,Population,"Population of the official entrance age to secondary general education, both sexes (number)"
UIS.SAP.23.GPV.G1.F,Population,"Population of the official entrance age to secondary general education, female (number)"
UIS.SAP.23.GPV.G1.M,Population,"Population of the official entrance age to secondary general education, male (number)"
UIS.SAP.4,Population,"Population of the official age for post-secondary non-tertiary education, both sexes (number)"
UIS.SAP.4.F,Population,"Population of the official age for post-secondary non-tertiary education, female (number)"
UIS.SAP.4.M,Population,"Population of the official age for post-secondary non-tertiary education, male (number)"
UIS.SAP.CE,Population,"Population of compulsory school age, both sexes (number)"
UIS.SAP.CE.F,Population,"Population of compulsory school age, female (number)"
UIS.SAP.CE.M,Population,"Population of compulsory school age, male (number)"
UIS.SLE.0,Pre-Primary,"School life expectancy, pre-primary, both sexes (years)"
UIS.SLE.0.F,Pre-Primary,"School life expectancy, pre-primary, female (years)"
UIS.SLE.0.GPI,Pre-Primary,"School life expectancy, pre-primary, gender parity index (GPI)"
UIS.SLE.0.M,Pre-Primary,"School life expectancy, pre-primary, male (years)"
UIS.SLE.1,Primary,"School life expectancy, primary, both sexes (years)"
UIS.SLE.1.F,Primary,"School life expectancy, primary, female (years)"
UIS.SLE.1.GPI,Primary,"School life expectancy, primary, gender parity index (GPI)"
UIS.SLE.1.M,Primary,"School life expectancy, primary, male (years)"
UIS.SLE.12,Secondary,"School life expectancy, primary and lower secondary, both sexes (years)"
UIS.SLE.12.F,Secondary,"School life expectancy, primary and lower secondary, female (years)"
UIS.SLE.12.M,Secondary,"School life expectancy, primary and lower secondary, male (years)"
UIS.SLE.123,Secondary,"School life expectancy, primary and secondary, both sexes (years)"
UIS.SLE.123.F,Secondary,"School life expectancy, primary and secondary, female (years)"
UIS.SLE.123.GPI,Secondary,"School life expectancy, primary and secondary, gender parity index (GPI)"
UIS.SLE.123.M,Secondary,"School life expectancy, primary and secondary, male (years)"
UIS.SLE.1t6.GPI,Tertiary,"School life expectancy, primary to tertiary, gender parity index (GPI)"
UIS.SLE.23,Secondary,"School life expectancy, secondary, both sexes (years)"
UIS.SLE.23.F,Secondary,"School life expectancy, secondary, female (years)"
UIS.SLE.23.GPI,Secondary,"School life expectancy, secondary, gender parity index (GPI)"
UIS.SLE.23.M,Secondary,"School life expectancy, secondary, male (years)"
UIS.SLE.4,Post-Secondary/Non-Tertiary,"School life expectancy, post-secondary non-tertiary, both sexes (years)"
UIS.SLE.4.F,Post-Secondary/Non-Tertiary,"School life expectancy, post-secondary non-tertiary, female (years)"
UIS.SLE.4.GPI,Post-Secondary/Non-Tertiary,"School life expectancy, post-secondary non-tertiary, gender parity index (GPI)"
UIS.SLE.4.M,Post-Secondary/Non-Tertiary,"School life expectancy, post-secondary non-tertiary, male (years)"
UIS.SLE.56,Tertiary,"School life expectancy, tertiary, both sexes (years)"
UIS.SLE.56.F,Tertiary,"School life expectancy, tertiary, female (years)"
UIS.SLE.56.GPI,Tertiary,"School life expectancy, tertiary, gender parity index (GPI)"
UIS.SLE.56.M,Tertiary,"School life expectancy, tertiary, male (years)"
UIS.SLEN.12.F,Secondary,"School life expectancy, primary and lower secondary (excluding repetition), female (years)"
UIS.SLEN.12.GPI,Secondary,"School life expectancy, primary and lower secondary (excluding repetition), gender parity index (GPI)"
UIS.SLEN.12.M,Secondary,"School life expectancy, primary and lower secondary (excluding repetition), male (years)"
UIS.SLEN.12.T,Secondary,"School life expectancy, primary and lower secondary (excluding repetition), both sexes (years)"
UIS.SR.1.G4,Primary,"Survival rate to Grade 4 of primary education, both sexes (%)"
UIS.SR.1.G4.F,Primary,"Survival rate to Grade 4 of primary education, female (%)"
UIS.SR.1.G4.GPI,Primary,"Survival rate to Grade 4 of primary education, gender parity index (GPI)"
UIS.SR.1.G4.M,Primary,"Survival rate to Grade 4 of primary education, male (%)"
UIS.SR.1.G5.GPI,Primary,"Survival rate to Grade 5 of primary education, gender parity index (GPI)"
UIS.SR.1.Glast.GPI,Primary,"Survival rate to the last grade of primary education, gender parity index (GPI)"
UIS.SR.2.GPV.GLAST.CP.F,Secondary,"Survival rate to the last grade of lower secondary general education, female (%)"
UIS.SR.2.GPV.GLAST.CP.M,Secondary,"Survival rate to the last grade of lower secondary general education, male (%)"
UIS.SR.2.GPV.GLAST.CP.T,Secondary,"Survival rate to the last grade of lower secondary general education, both sexes (%)"
UIS.SR.2.GPV.GLAST.GPI,Secondary,"Survival rate to the last grade of lower secondary general education, gender parity index (GPI)"
UIS.T.2,Teachers,"Teachers in lower secondary education, both sexes (number)"
UIS.T.2.F,Teachers,"Teachers in lower secondary education, female (number)"
UIS.T.23.GPV,Teachers,"Teachers in secondary general education, both sexes (number)"
UIS.T.23.GPV.F,Teachers,"Teachers in secondary general education, female (number)"
UIS.T.23.V,Teachers,"Teachers in secondary vocational education, both sexes (number)"
UIS.T.23.V.F,Teachers,"Teachers in secondary vocational education, female (number)"
UIS.T.3,Teachers,"Teachers in upper secondary education, both sexes (number)"
UIS.T.3.F,Teachers,"Teachers in upper secondary education, female (number)"
UIS.T.4,Teachers,"Teachers in post-secondary non-tertiary education, both sexes (number)"
UIS.T.4.F,Teachers,"Teachers in post-secondary non-tertiary education, female (number)"
UIS.T.5.B,Teachers,"Teachers in tertiary education ISCED 5 programmes, both sexes (number)"
UIS.T.5.B.F,Teachers,"Teachers in tertiary education ISCED 5 programmes, female (number)"
UIS.TE_100000.56,Tertiary,"Enrolment in tertiary education per 100,000 inhabitants, both sexes"
UIS.TE_100000.56.F,Tertiary,"Enrolment in tertiary education per 100,000 inhabitants, female"
UIS.TE_100000.56.M,Tertiary,"Enrolment in tertiary education per 100,000 inhabitants, male"
UIS.TEP.5.B,Tertiary,"Percentage of all students in tertiary education enrolled in ISCED 5, both sexes (%)"
